Job_Title,Company_name,Job_location,Company_Experience,Job_skills
Urgent Requirement || Education Counselor || Bangalore,RMW India Services,"Mysore/ Mysuru, Karnataka, Bangalore/ Bengaluru, Karnataka, kempegowda",1-3 Yrs,"['Education Counseling', 'Admission Counselling', 'Student Counseling', 'Communication Skills', 'Admissions', 'Enrollment', 'Career Counselling', 'Counselling']"
Urgent Requirement || Education Counselor || Bangalore,RMW India Services,"Mysore/ Mysuru, Karnataka, Bangalore/ Bengaluru, Karnataka, kempegowda",1-3 Yrs,"['Education Counseling', 'Admission Counselling', 'Negotiation', 'Convincing Power', 'Career Counselling', 'Counselling', 'Student Counseling', 'Communication Skills']"
Education Counsellor | BDE | Lead Generation | BPO Executive - Female,Skillsandjob,"New Delhi, Delhi / NCR",2-7 Yrs,"['Sales And Marketing', 'Educational Marketing', 'Educational Sales', 'Bde', 'B2C Sales', 'sales manager', 'Business Development', 'Education Counseling']"
Team Lead | Canada Education Counsellor | Mumbai,Azent,"Navi Mumbai, Maharashtra, Vadodara, Gujarat, Mumbai (All Areas)",3-8 Yrs,"['Overseas Education', 'Counselling', 'Student Counseling', 'Communication Skills', 'Canada', 'Usa', 'Written Communication', 'Uk']"
Team Lead | Overseas Education Counsellor | USA | Mumbai,Azent,"Navi Mumbai, Maharashtra, Vadodara, Gujarat, Mumbai (All Areas)",3-8 Yrs,"['Overseas Education', 'Counselling', 'Student Counseling', 'Communication Skills', 'Canada', 'Usa', 'Written Communication', 'Uk']"
Education Counsellor,SAP,"Noida, Uttar Pradesh",1-2 Yrs,"['Admission Counselling', 'Educational Marketing', 'Career Counselling', 'Student Counseling', 'Educational Sales', 'Good English Communication', 'Admissions', 'Sales']"
Overseas Education Counseller,Digisec Technologies,Mumbai,0-3 Yrs,"['Relationship management', 'Report generation', 'Student counseling', 'Networking', 'Finance', 'Consulting', 'Research', 'Overseas education']"
Physical Education Teacher,Educohire,Manesar,0-2 Yrs,"['Physical education', 'Performance monitoring', 'Teaching', 'Education', 'Physical', 'Performance', 'Monitoring']"
Professor / Associate Professor / Assistant Professor - Education,K.R. Mangalam University,Gurgaon/Gurugram,0-10 Yrs,"['Associate Professor', 'Assistant Professor', 'Education', 'Assistance']"
Practical Education Consultant,Aerotrix,Bengaluru,0-3 Yrs,"['Email', 'Tracking', 'Business expansion', 'Analytical', 'Strategic thinking', 'Customer care', 'Business strategy', 'Sales process']"
Physical Education Teacher,TriGem Solutions,Parbhani,0-3 Yrs,"['Infrastructure', 'Physical education', 'Education', 'Physical', 'Teaching']"
Education Consultant,Nbyula - Skillizens Without Borders,Remote,0-4 Yrs,"['Automation', 'Networking', 'Analytical', 'Consulting', 'German', 'HR', 'Overseas education', 'MS Office']"
Physical Education Teacher,Sporthood,Bangalore/Bengaluru,0-3 Yrs,"['Basic', 'Physical education', 'Monitoring', 'Teaching', 'Education', 'Physical']"
Physical Education Teacher,TM International School,"Bharatpur, Rajasthan",5-6 Yrs,"['Physical Education', 'Physical education teaching', 'Teaching', 'Education', 'Physical']"
Physical Education Teacher Secondary @ Vibgyor High - Jakkur,Vibgyor Group of Schools,Bengaluru(Jakkur),1-6 Yrs,"['B.P.ED', 'Physical Education', 'M.E.ED', 'Physical Training', 'Physical', 'Education', 'Training', 'Teaching']"
Manager Admissions- Higher Education,Consult Shekhar Pandey,"Kolkata, Patna, Jharkhand",5-7 Yrs,"['mis reporting', 'marketing management', 'Management', 'Education', 'Reporting', 'Marketing', 'Admissions', 'MIS']"
Manager Admissions- Higher Education,Consult Shekhar Pandey,"Chandigarh, Shimla, Delhi / NCR",5-7 Yrs,"['admissions', 'Counselling', 'mis reporting', 'marketing management', 'MIS', 'Reporting', 'Education', 'Management']"
Overseas Education Counsellor,IDP Connect,Hyderabad/Secunderabad,2-3 Yrs,"['Training', 'Excel', 'Compliance', 'Client support', 'Education Counsellor', 'Overseas education', 'Service quality', 'Counselling']"
Physical Education Teacher,SIKCHAK HUB,"Bhubaneswar, Odisha, Sambalpur, Odisha",2-5 Yrs,"['Physical Education', 'Physical Training', 'Hindi', 'Teaching', 'Training', 'Physical', 'Education']"
Hiring Mathematics Teachers For Ministry of Education Maldives,Global Placements,Maldives,1-6 Yrs,"['Teaching Mathematics', 'education', 'mathematics', 'Teaching', 'Hiring']"
Resident Physical Education Teachers,DPS Nacharam,Hyderabad,3-6 Yrs,"['Counselor', 'Mentor', 'Trainer', 'Advisor', 'Educator', 'Teaching', 'advisory', 'physical education']"
Physical Education - Faculty,DPS Nacharam,Hyderabad,2-5 Yrs,"['Counselor', 'Mentor', 'Trainer', 'Advisor', 'Educator', 'Teaching', 'advisory', 'physical education']"
Education Counsellor,Shujaat ali,"Varanasi, Uttar Pradesh",0-1 Yrs,"['Education Counseling', 'Education', 'Counselling']"
Education  Counselors -  Females Only,Clininfotech,"Hyderabad/Secunderabad, Telangana",1-6 Yrs,"['Counselling', 'Communication Skills', 'counselor', 'Promotions', 'Calling', 'selling skills', 'Business Development', 'telecounselor']"
Education Counsellor,International Academy Of Languages,"Thane, Maharashtra",1-2 Yrs,"['Education Counseling', 'Career Counselling', 'Counselling', 'Student Counseling', 'Educational Sales', 'Negotiation', 'New Client Acquisition', 'Demo']"
Education Counselors | Females Only,Clininfotech,"Hyderabad, Telangana(Ameerpet)",1-6 Yrs,"['Education Counseling', 'Communication Skills', 'Business Development', 'telecounselor', 'Marketing Communication', 'Marketing', 'Education', 'Counselling']"
TGT Teachers,Education / Training,Haryana,1-3 Yrs,"['TGT teaching', 'TGT', 'B.Ed', 'CBSE', 'Teaching', 'Bed']"
SST / Social Science Teacher,Education Industry,"Mumbai, Goregaon, Borivali",2-3 Yrs,"['Social Science', 'Social Studies', 'Social Science Teacher', 'teaching', 'Science', 'Sst']"
School Librarian,Education Industry,"Mumbai, Goregaon",2-3 Yrs,"['Teaching', 'Librarian', 'School Librarian', 'Library Teacher', 'Library']"
Primary Mathematics Teacher,Education Industry,"Mumbai, Goregaon",2-3 Yrs,"['teaching', 'Mathematics', 'primary teacher', 'CBSE', 'ICSE', 'Teaching mathematics']"
Chemistry Teacher,Education Industry,"Mumbai, Goregaon",2-3 Yrs,"['Chemistry Teacher', 'teaching Chemistry', 'Teacher', 'Teaching', 'Chemistry', 'Teaching Biology']"
Primary English and Social Science Teacher (SST),Education Industry,"Mumbai, Goregaon, Dahisar",2-3 Yrs,"['Primary Teacher', 'English Teacher', 'Social Science Teacher', 'SST Teacher', 'Teaching', 'Social science', 'Teaching english', 'English']"
Mathematics Teacher (for Middle Grades),Education Industry,"Mumbai, Goregaon",2-3 Yrs,"['Communication skills', 'Teaching', 'Mathematics Teaching', 'IB curriculum', 'Curriculum development', 'Mathematics', 'Development', 'Grade']"
Business Development Executive/ Education Counsellor,Frankfinn Aviation Technologies Pvt. Ltd.,Delhi / NCR(Udyog Vihar Industrial Area Phase VI),0-0 Yrs,"['Education Counseling', 'Educational Sales', 'Bde', 'Sales', 'Outbound Sales', 'Telesales', 'Excellent Communication In English', 'Counselling']"
Hiring For Education Counselor - Inside Sales- Mumbai- Sal 7 Lpa,One of the Leading Client,Mumbai (All Areas)(Lower Parel),3-6 Yrs,"['Inside Sales', 'Education Counseling', 'Seminars', 'Outbound Sales', 'Virtual  Relationship Manager', 'Inbound Sales', 'Institutional Sales', 'Counselling']"
Education Counsellor,IT Education Center,"Pune, Maharashtra",1-6 Yrs,"['Admission Counselling', 'Student Counseling', 'Admissions', 'Education Counseling', 'Career Counselling', 'Counselling', 'Education', 'Career development']"
Education Counsellor (Noida),NC Educations,"Noida, Uttar Pradesh(Sector-2 Noida)",1-3 Yrs,"['B2C Sales', 'Education Counseling', 'Student Counseling', 'Educational Sales', 'Cold Calling', 'Admission Counselling', 'Sales And Marketing', 'Convincing Power']"
Requires Education counsellor / Student Relations Executive,Triumphant Institute of Management Education (T I M E),Nagpur,1-2 Yrs,"['Senior Executive', 'Relationship', 'Scheduling', 'Database maintenance', 'Education Counsellor', 'Counselling', 'education counseling', 'education']"
Education counsellor / Student Relations Executive,Triumphant Institute of Management Education (T I M E),"Nagpur, Laxminagar, Nagpur & Yavatmal",1-2 Yrs,"['Senior Executive', 'Relationship', 'Scheduling', 'Database maintenance', 'Education Counsellor', 'Business Executive', 'Counselling', 'education counseling']"
Overseas Education Counsellor,IDP,Bangalore/Bengaluru,2-3 Yrs,"['Counsellor', 'Client satisfaction', 'Excel', 'Client support', 'Education Counsellor', 'Overseas education', 'Service quality', 'Counselling']"
Overseas Education Counsellor,IDP,Bangalore/Bengaluru,1-5 Yrs,"['Counsellor', 'Student counseling', 'Compliance', 'Client support', 'Overseas education', 'Education Counsellor', 'Counselling', 'Team building']"
Overseas Education Counsellor,IDP,Mumbai,1-5 Yrs,"['Counsellor', 'Student counseling', 'Compliance', 'Client support', 'Overseas education', 'Education Counsellor', 'Counselling', 'Team building']"
Education Counsellor,IDP,Surat,1-5 Yrs,"['Relationship management', 'Student counseling', 'International operations', 'Relationship building', 'SMS', 'Customer service', 'Education Counsellor', 'Operations']"
Education Counsellor,Call2Connect,"Mumbai, Maharashtra(Virar), Mumbai Suburban, Maharashtra, Mumbai (All Areas)",0-5 Yrs,"['Admission Counselling', 'Education Counseling', 'Counselling', 'Customer Service', 'Telesales', 'Solving Queries', 'Calling', 'Inbound Calls']"
Education Counsellor @MIT Alandi,MIT,Pune(Alandi),0-5 Yrs,"['Admission Counselling', 'Education Counseling', 'Career Counselling', 'Counselling', 'Student Counseling', 'Customer Service', 'Telesales', 'Solving Queries']"
Education Counsellor,Digitalimpulse Online,"New Delhi, Delhi(Connaught Place)",0-1 Yrs,"['Admission Counselling', 'Student Counseling', 'Communication Skills', 'Convincing Power', 'Admissions', 'Education', 'Education counseling', 'Counselling']"
Education Counsellor,iTpreneur Edutech,Pune,0-5 Yrs,"['Inbound Process', 'Bpo Customer Service', 'Voice Support', 'Bpo Voice', 'Customer Care', 'BPO', 'Inbound Sales', 'Telesales']"
Bennett University is hiring For Education Counsellor,Bennett University,"Noida, Uttar Pradesh, Ghaziabad, Uttar Pradesh, Greater Noida, Uttar Pradesh(Techzone +2), Delhi / NCR",0-3 Yrs,"['Educational Sales', 'Good English Communication', 'B2C Sales', 'Cold Calling', 'Inside Sales', 'Admission Counselling', 'Student Counseling', 'Outbound Sales']"
Certified Education Counsellors,Confidential,Mumbai (All Areas),4-6 Yrs,"['career options', 'Career Counselling', 'Education', 'Counselling', 'Education counseling', 'Certified', 'Opt', 'Options']"
Education Counsellor,Jaypee Brothers Medical Publishers Pvt. Ltd,New Delhi,1-4 Yrs,"['Author', 'Education Counsellor', 'Authoring', 'Counselling', 'Education', 'Education counseling']"
Education Counsellor,Adroit Synergies,Delhi / NCR,1-3 Yrs,"['Education Counsellor', 'Admission Counselling', 'Education Counseling', 'Career Counselling', 'Career development', 'Counselling', 'Education', 'Admissions']"
Lady Physical Education Teacher,Sporthood,Hyderabad/Secunderabad,0-1 Yrs,"['Training', 'Physical education', 'Supervision', 'Teaching']"
Physical Education Teacher,Sporthood,Hyderabad/Secunderabad,0-1 Yrs,"['Training', 'Physical education', 'Supervision', 'Teaching']"
Vice Principal-Faridabad -Apeejay Education Society,Apeejay Stya Group,"New Delhi, Delhi / NCR(Sector 18 Faridabad)",13-20 Yrs,"['Vice Principal', 'institutions', 'education', 'university', 'School Management', 'academics', 'School Administration', 'research']"
Student Counsellor - Education Sector,Core Connect Hr Consultants,"Navsari, Gujarat, Palanpur, Gujarat, Ahmedabad, Gujarat",1-6 Yrs,"['student counselor', 'Student Counseling', 'Admission Counselling', 'Education Counseling', 'Career Counselling', 'Career development', 'Counselling', 'Admissions']"
Student Counsellor - Education Sector,Core Connect Hr Consultants,"Kochi, Kerala, Kurnool, Andhra Pradesh, Thrissur, Kerala",1-6 Yrs,"['student counselor', 'Student Counseling', 'Admission Counselling', 'Education Counseling', 'Career Counselling', 'Career development', 'Counselling', 'Admissions']"
College Counsellor High School Students ( Overseas / Abroad Education),Leading International Educational Academy,"Bengaluru, Delhi / NCR, Mumbai (All Areas)",2-5 Yrs,"['Admission Counselling', 'Counsellor', 'Education Counseling', 'Overseas Education', 'Career Counselling', 'Student Counseling', 'International Admission Counsellor', 'Counselling']"
Urgent Requirement || Education Counselor || Kolkata,RMW India Services,"Kolkata, West Bengal, Bardhaman, West Bengal, Asansol, West Bengal",1-3 Yrs,"['Education Counseling', 'Admission Counselling', 'Negotiation', 'Convincing Power', 'Career Counselling', 'Counselling', 'Student Counseling', 'Communication Skills']"
Urgent Requirement || Education Counselor || Delhi,RMW India Services,"New Delhi, Delhi, Meerut, Uttar Pradesh, Faridabad, Haryana",1-3 Yrs,"['Education Counseling', 'Admission Counselling', 'Negotiation', 'Convincing Power', 'Career Counselling', 'Counselling', 'Student Counseling', 'Communication Skills']"
Urgent Requirement || Education Counselor || Delhi,RMW India Services,"Noida, Uttar Pradesh, New Delhi, Delhi, Delhi / NCR",1-3 Yrs,"['Education Counseling', 'Admission Counselling', 'Negotiation', 'Convincing Power', 'Career Counselling', 'Counselling', 'Student Counseling', 'Communication Skills']"
Overseas Education Counselor | TL | Australia | Mumbai,Azent,"Navi Mumbai, Maharashtra, Vadodara, Gujarat, Mumbai (All Areas)",3-8 Yrs,"['Overseas Education', 'Counselling', 'Student Counseling', 'Communication Skills', 'Canada', 'Usa', 'Written Communication', 'Uk']"
Education Counsellor,Sharekhan,Mumbai (All Areas)(Lower Parel),3-8 Yrs,"['Educational Sales', 'Sales', 'education counseling', 'Inside Sales', 'Capital Market', 'Upsell', 'Upselling', 'Cross Selling']"
Education Counsellor - Baroda Location,Sharekhan,"Vadodara, Gujarat",3-8 Yrs,"['Educational Sales', 'Sales', 'education counseling', 'Inside Sales', 'Capital Market', 'Upsell', 'Upselling', 'Cross Selling']"
Education Counselor,EMentor Enterprises Private Limited,Hyderabad/Secunderabad,2-3 Yrs,"['Usage', 'Interpersonal skills', 'Academic Counsellor', 'Database', 'Overseas education', 'Education Counsellor', 'Research', 'DBMS']"
Education Counselors,Peoples Career,Hyderabad,2-7 Yrs,"['Help Desk', 'Customer Service', 'customer relationship', 'access controls', 'Telephony support', 'Asset Management', 'Vendor Management', 'Information']"
Education Counselors,Crackisb,Hyderabad,3-5 Yrs,"['Training', 'Stress management', 'Personality development', 'Marketing Executive', 'Business Executive', 'management', 'marketing', 'education counseling']"
Education Counselors,Crackisb,Hyderabad/Secunderabad,3-5 Yrs,"['marketing sales', 'sales training', 'soft skills', 'marketing executive', 'be', 'marketing and sales', 'aspects', 'stress management']"
Overseas Education / Student Counselor,Nexus Educational Services,Hyderabad/Secunderabad,1-5 Yrs,"['Student Visa', 'Canada', 'Communication Skills', 'Australia', 'Overseas Education', 'Interpersonal Skills', 'Education', 'Counselling']"
Regional Education Coach,Xseed Education,New Delhi,7-10 Yrs,"['Regional Education Coach', 'coaching', 'Academic Implementation', 'Teacher Training', 'Teaching']"
Overseas Education Counselor - Counseling & Sales,Viavifa Global Immigration Services,Bangalore/Bengaluru,2-7 Yrs,"['Loans', 'Manager Client Servicing', 'Sales', 'PDF', 'Client servicing', 'Finance', 'Customer service', 'Overseas education']"
Education Counsellors / Business Development,Aimlay Private Limited,New Delhi,2-7 Yrs,"['Relationship management', 'Market development', 'Interpersonal skills', 'Sales process', 'Management', 'MS Office', 'Sales', 'Development']"
"Urgent Hiring For Overseas Education Counselor (UK,Canada &US)",White Force Outsourcing Services,"Noida, Uttar Pradesh, Hyderabad",1-6 Yrs,"['study abroad', 'Overseas Education', 'us counselling', 'Canada', 'Usa', 'international education', 'Uk', 'canada counelling']"
Education Counselor,Floating Minds Infotech,Pune,1-4 Yrs,"['Counsellor', 'Administration', 'Management', 'Education Counsellor', 'Counselling', 'Education counseling', 'Education']"
Education Counselor,Vertex Wizard,"Ghaziabad, Delhi",1-3 Yrs,"['Counsellor', 'Sales', 'Location Head', 'Relationship', 'UPS', 'Customer service', 'Overseas education', 'Education Counsellor']"
Faculty (Maths & English - Overseas Education),Edwise,"Mumbai, malda",2-4 Yrs,"['SAT', 'Overseas education', 'Marketing Executive', 'Guest Relation Executive', 'Counselling', 'Teaching', 'Guest', 'Relationship']"
Faculty (Maths & English - Overseas Education),Edwise,Pune,1-5 Yrs,"['SAT', 'Overseas education', 'Counselling', 'Teaching', 'Education', 'Mathematics', 'English']"
Faculty (Maths & English - Overseas Education),Edwise,Kochi,1-5 Yrs,"['SAT', 'Overseas education', 'Counselling', 'Teaching', 'Mathematics', 'English', 'Education']"
Associate Professor-Computer Engineering,Education / Training,Kopergaon,3-5 Yrs,"['Computer Engineering', 'Proposal writing', 'Academic Research', 'Associate Professor', 'Engineering Associate']"
EYP/KG/Pre Primary Teacher,Education Industry,Bangalore/Bengaluru,1-2 Yrs,"['teaching', 'Pre Primary teaching', 'KG teaching', 'EYP teaching', 'Pre Primary', 'Pre']"
Physical Education Teacher,ORCHIDS THE INTERNATIONAL SCHOOL,"Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",1-6 Yrs,"['Physical education', 'Teaching', 'Education', 'Physical']"
Education Counsellor,Indian School Of Business Management And Administration,"Mumbai Suburban, Maharashtra, Jaipur, Rajasthan, Mumbai (All Areas)",1-3 Yrs,"['Lead Generation', 'Telesales', 'Education Counseling', 'Admission Counselling', 'Student Counseling', 'Admissions', 'Career Counselling', 'Counselling']"
